X,topic_number,sentiment,type_of_sentiment
39461,8,-0.225747938847432,neg
39462,8,0.391816824558949,pos
39463,8,0.250347484092044,pos
39464,5,0.20892496937832,pos
39465,8,0.123501888549955,pos
39466,6,0.0617121362448176,pos
39467,3,0.534710597780819,pos
39468,7,0.21063285774136,pos
39469,8,-0.0229957437812078,neg
39470,8,0.150877069072897,pos
39471,7,0.216501432044949,pos
39472,4,0.23111417689397,pos
39473,4,-0.159518733036281,neg
39474,4,0.222147021745297,pos
39475,5,0.0286287968988842,pos
39476,6,0.399628359609035,pos
39477,4,0.112651882731824,pos
39478,4,0.427054456679902,pos
39479,4,0.460025200180525,pos
39480,3,0.360961308249696,pos
39481,3,0.315833712011678,pos
39482,3,0.401529815321684,pos
39483,4,0.523668541348449,pos
39484,7,-0.028538542363981,neg
39485,4,0.370693118985809,pos
39486,7,0.297831290918017,pos
39487,3,0.617833284978652,pos
39488,8,0.372007765377288,pos
39489,8,0.169002898854579,pos
39490,1,0.142453646464503,pos
39491,4,0.134066215244416,pos
39492,4,0.362401237907866,pos
39493,8,0.137498473261144,pos
39494,6,0.153671162857929,pos
39495,7,0.15320482652476,pos
39496,7,-0.156223717142907,neg
39497,7,0.114257987060848,pos
39498,7,0.130769543189103,pos
39499,7,-0.023157024621518,neg
39500,7,-0.0371696560794518,neg
39501,0,0.0803104994390124,pos
39502,8,0.0514646697766594,pos
39503,5,0.386126930437517,pos
39504,8,0.0327841200118944,pos
39505,7,0.344619519524376,pos
39506,5,0.298891442469499,pos
39507,3,0.261063337770745,pos
39508,5,0.252497315019068,pos
39509,8,0.235869990302555,pos
39510,3,0.509396496720174,pos
39511,2,-0.0420398110252574,neg
39512,5,0.385609789046684,pos
39513,5,0.0726056731862798,pos
39514,8,-0.0379421963957381,neg
39515,4,0.309621744961133,pos
39516,7,0.306634006120633,pos
39517,2,0.122526639171947,pos
39518,8,-0.0177440060898197,neg
39519,1,0.461879898295705,pos
39520,7,-0.0888982080605154,neg
39521,7,0.148835731243316,pos
39522,7,0.254710762180696,pos
39523,7,0.0921807364522102,pos
39524,1,0.213662854753427,pos
39525,7,0.122830726555022,pos
39526,7,0.291960808992074,pos
39527,7,-0.0802532995380508,neg
39528,7,0.239728534875767,pos
39529,4,0.431880966518889,pos
39530,4,0.0832223656720366,pos
39531,3,0.263440615008379,pos
39532,8,0.0220189529188484,pos
39533,4,0.21001949785421,pos
39534,0,0.0214575410705195,pos
39535,3,0.398068911505126,pos
39536,4,0.312475788697639,pos
39537,8,0.163932547273261,pos
39538,7,0.156655493669103,pos
39539,7,0.227227305764956,pos
39540,7,0.273618685330621,pos
39541,7,0.260937444073416,pos
39542,7,0.329860889822908,pos
39543,5,0.268057216082731,pos
39544,4,0.00834951954079795,neu
39545,8,0.275807867295631,pos
39546,4,-0.0806967583570406,neg
39547,2,0.137953592386508,pos
39548,8,0.100184219841926,pos
39549,4,0.0631643805968063,pos
39550,6,0.300460298056801,pos
39551,7,0.200148003285946,pos
39552,7,0.0725987824779081,pos
39553,8,0.0680910513901037,pos
39554,8,0.330982079594945,pos
39555,8,0.261620016310012,pos
39556,8,-0.144509401222069,neg
39557,6,0.140304931828109,pos
39558,6,0.153121682537486,pos
39559,7,0.246636107857252,pos
39560,4,0.37515392719638,pos
39561,4,0.383613693298818,pos
39562,6,-0.155893612984896,neg
39563,3,0.213058217790534,pos
39564,7,0.198539171337432,pos
39565,6,0.0820294326070031,pos
39566,5,0.26917123220392,pos
39567,3,0.176288114142343,pos
39568,8,0.429837220269197,pos
39569,4,0.0764215148687035,pos
39570,2,-0.00714636188438365,neu
39571,5,0.211672011700558,pos
39572,4,0.0187099242235711,pos
39573,7,0.0570574454090709,pos
39574,4,0.0154230334584,pos
39575,7,0.227670403632701,pos
39576,4,0.224267668417763,pos
39577,6,0.126223446189347,pos
39578,7,0.339108497842294,pos
39579,6,0.208539994737982,pos
39580,8,0.0338792711028442,pos
39581,5,0.322602568430006,pos
39582,8,0.213065121977286,pos
39583,7,0.118290414787569,pos
39584,5,0.270843751635812,pos
39585,7,0.143611518357461,pos
39586,7,0.273804322387116,pos
39587,8,0.236473242107585,pos
39588,5,0.245747475603938,pos
39589,2,0.0861310694129157,pos
39590,4,0.17855367030851,pos
39591,4,0.179977652047718,pos
39592,4,0.0256550368348538,pos
39593,8,0.232730554709097,pos
39594,7,0.0810355511756719,pos
39595,4,0.123369840504273,pos
39596,3,0.313282447315078,pos
39597,8,0.184387551532004,pos
39598,7,0.37593290254169,pos
39599,4,-0.151906992456064,neg
39600,2,0.127930587007558,pos
39601,7,0.0787082539926206,pos
39602,4,0.157406340590045,pos
39603,4,0.254591241922021,pos
39604,2,-0.207035042076282,neg
39605,7,0.356176279190568,pos
39606,4,0.0374926159530446,pos
39607,3,0.188854481816623,pos
39608,5,0.242408463683455,pos
39609,4,0.344370072913931,pos
39610,7,0.226427431702925,pos
39611,3,0.385827486123999,pos
39612,7,-0.030205540513656,neg
39613,8,0.0540922095922155,pos
39614,5,0.24763921129768,pos
39615,3,0.291247873928936,pos
39616,5,0.144602500730898,pos
39617,3,0.385006242297944,pos
39618,4,0.449748872407638,pos
39619,5,0.260245563001803,pos
39620,5,0.146591967296768,pos
39621,3,0.418717270855247,pos
39622,3,0.120923745548904,pos
39623,7,0.237106177723542,pos
39624,7,0.138783618700942,pos
39625,7,0.0511277380757146,pos
39626,6,0.390023724635521,pos
39627,5,0.0687448272726207,pos
39628,6,0.201041595534367,pos
39629,4,0.0997511062734062,pos
39630,3,0.321362363851901,pos
39631,4,0.159804118713074,pos
39632,0,0.137631878255774,pos
39633,5,0.0140997530076923,pos
39634,3,0.214364347704257,pos
39635,7,0.113210324601208,pos
39636,8,0.160603020840621,pos
39637,6,0.459769691952773,pos
39638,4,0.063300033634536,pos
39639,8,0.216391500305283,pos
39640,8,-0.288910223343844,neg
39641,5,0.392904255254177,pos
39642,3,0.359246109413814,pos
39643,6,0.162497514472811,pos
39644,4,-0.326951841557614,neg
39645,4,0.11587092151369,pos
39646,5,0.144465176100881,pos
39647,7,0.249679234548972,pos
39648,8,0.320833734721097,pos
39649,7,0.387086392865647,pos
39650,3,0.456224936902073,pos
39651,6,0.260180540693973,pos
39652,3,0.558765208575017,pos
39653,2,-0.0185771178237362,neg
39654,3,0.216989011457341,pos
39655,8,0.18496792767149,pos
39656,1,0.258319403209526,pos
39657,6,0.0728056046392033,pos
39658,8,-0.0387187475130083,neg
39659,8,-0.0224596764838026,neg
39660,7,0.164241011454326,pos
39661,5,0.110060309348838,pos
39662,4,0.0774054672586912,pos
39663,8,-0.191959936860552,neg
39664,8,0.184330970763939,pos
39665,2,0.350834192490625,pos
39666,6,0.48740080879633,pos
39667,4,0.314419240115773,pos
39668,3,0.584961215539472,pos
39669,3,0.292281468142926,pos
39670,7,-0.0771899248348715,neg
39671,7,0.170882039285548,pos
39672,7,0.16585983131904,pos
39673,7,0.324137900033006,pos
39674,7,0.098066247176429,pos
39675,7,0.130426751553571,pos
39676,7,0.136380682476268,pos
39677,7,-0.112465199086685,neg
39678,5,0.22085640630448,pos
39679,2,0.265233183801476,pos
39680,7,0.0803603750621459,pos
39681,7,0.222190385016586,pos
39682,5,0.126754967157239,pos
39683,6,0.098045690360702,pos
39684,5,0.0561155762918282,pos
39685,2,0.0128497144821857,pos
39686,3,-0.155426564238215,neg
39687,8,0.11097098577849,pos
39688,7,-0.187093686312574,neg
39689,7,0.330582951607912,pos
39690,5,0.317002578719704,pos
39691,2,0.322686588013087,pos
39692,4,0.438720845532033,pos
39693,4,0.209397224658251,pos
39694,6,-0.225469432813281,neg
39695,4,0.153562750344952,pos
39696,4,0.324624624532366,pos
39697,7,0.0501784185797868,pos
39698,7,0.373426428314039,pos
39699,4,0.405247283867419,pos
39700,5,-0.256464549432407,neg
39701,5,0.164542816999616,pos
39702,8,0.163590190208886,pos
39703,5,0.228310635633473,pos
39704,4,-0.192084552895934,neg
39705,8,-0.189528205860482,neg
39706,1,0.268080990467058,pos
39707,7,0.253773653789504,pos
39708,6,0.331038379163457,pos
39709,4,0.268348984305209,pos
39710,4,0.216662782501012,pos
39711,3,0.350300724226581,pos
39712,7,0.221888640232763,pos
39713,7,0.0749328778242988,pos
39714,6,0.139485755264229,pos
39715,7,0.188113138236621,pos
39716,8,0.293493859309266,pos
39717,3,0.282890997817669,pos
39718,7,-0.10473083597649,neg
39719,5,-0.0575045297022565,neg
39720,1,0.202802508770045,pos
39721,8,0.180533950921192,pos
39722,7,0.106410675350508,pos
39723,4,0.456853199542702,pos
39724,4,0.612944849191781,pos
39725,3,0.259083814223677,pos
39726,8,0.0839490663224468,pos
39727,3,0.182802722033488,pos
39728,7,0.32915746510902,pos
39729,8,-0.0860188261776938,neg
39730,0,-0.0304615749367136,neg
39731,4,0.0499509541862683,pos
39732,2,0.140396227843194,pos
39733,7,0.269879825942287,pos
39734,7,0.0628341476677776,pos
39735,7,0.0640519084344864,pos
39736,6,0.153711793852725,pos
39737,8,0.255153912654053,pos
39738,8,0.238624060621254,pos
39739,7,0.199966899419606,pos
39740,5,0.20411714753221,pos
39741,5,0.110047875532827,pos
39742,8,0.110643487617474,pos
39743,3,0.187973581331906,pos
39744,2,-0.0914378572351975,neg
39745,2,0.192471174254989,pos
39746,5,0.295354944136437,pos
39747,7,0.160089586082388,pos
39748,8,0.27043130458047,pos
39749,8,0.328724089515998,pos
39750,8,0.236399875258767,pos
39751,8,0.05956940616818,pos
39752,8,-0.0070378644975386,neu
39753,7,0.170073927349401,pos
39754,1,0.221223413913191,pos
39755,4,0.196188382675161,pos
39756,8,0.169050317224394,pos
39757,8,-0.00946220195333784,neu
39758,8,0.147900445363883,pos
39759,1,0.226438228529495,pos
39760,2,-0.00928197387546316,neu
39761,4,0.226354734150813,pos
39762,7,0.338593630983377,pos
39763,5,-0.0171501749219045,neg
39764,5,0.0318848350887663,pos
39765,7,0.194878919788203,pos
39766,7,0.440040442209476,pos
39767,5,0.279524917786876,pos
39768,5,0.0964201371864799,pos
39769,4,0.0822733482623318,pos
39770,6,-0.00956414178829931,neu
39771,7,0.246833247016468,pos
39772,5,0.217274632447795,pos
39773,3,0.0871603062633997,pos
39774,8,0.192833858538911,pos
39775,4,-0.203455743033626,neg
39776,6,0.221784227926498,pos
39777,7,0.124590958791965,pos
39778,6,0.133246150607875,pos
39779,7,0.19424381145809,pos
39780,6,0.251011051349788,pos
39781,6,0.0788543223434246,pos
39782,3,0.345711560018686,pos
39783,1,0.215583609275453,pos
39784,4,0.119294332674072,pos
39785,5,0.0119711717029212,pos
39786,6,0.20393115623475,pos
39787,4,0.0358816674557055,pos
39788,8,0.120325146466682,pos
39789,2,0.339462686476135,pos
39790,1,0.271782487991985,pos
39791,4,-0.162218166949689,neg
39792,4,0.222226926305512,pos
39793,4,0.304917872583869,pos
39794,4,0.106731798713498,pos
39795,4,0.299551445825912,pos
39796,4,-0.353109968976804,neg
39797,5,-0.181810561828035,neg
39798,8,0.409219734276011,pos
39799,4,0.330267326283505,pos
39800,5,0.1497473988575,pos
39801,7,0.133186254729142,pos
39802,7,0.297289736965616,pos
39803,8,0.383118386117456,pos
39804,5,0.11030489601784,pos
39805,5,0.232056013557917,pos
39806,8,0.126995332899414,pos
39807,7,0.139111450836502,pos
39808,7,0.0537449912777626,pos
39809,4,-0.105274193607732,neg
39810,6,0.364951189684203,pos
39811,7,-0.101277253955647,neg
39812,3,0.0949314571565859,pos
39813,7,0.219299925865785,pos
39814,6,0.276483807832368,pos
39815,7,0.422332390431995,pos
39816,1,0.122611085707176,pos
39817,7,-0.129435316261931,neg
39818,7,0.0611181371568134,pos
39819,4,0.154369319416458,pos
39820,1,0.127279146885731,pos
39821,8,0.301392830851747,pos
39822,5,0.202715634630371,pos
39823,8,0.266840855945196,pos
39824,7,0.282195213938074,pos
39825,7,0.0938523736870624,pos
39826,8,0.275653311747051,pos
39827,3,0.361007943289148,pos
39828,6,0.142501247629528,pos
39829,5,0.180872668491631,pos
39830,2,-0.0229433081293292,neg
39831,2,-0.0520641526519798,neg
39832,6,-0.120482385502278,neg
39833,6,0.178703694035498,pos
39834,4,0.278234815110362,pos
39835,0,0.121744934392856,pos
39836,5,-0.110565865291217,neg
39837,8,0.330683304795447,pos
39838,4,0.398930891218287,pos
39839,7,-0.0646088725241587,neg
39840,2,-0.15774690163022,neg
39841,2,-0.058591455728216,neg
39842,2,-0.0692810211482542,neg
39843,2,-0.114217340989314,neg
39844,6,-0.10016150069428,neg
39845,4,-0.0270919741528047,neg
39846,7,0.0142363301755247,pos
39847,0,0.0419410385798821,pos
39848,6,0.196746417030758,pos
39849,4,0.508348717385359,pos
39850,5,0.356037031285287,pos
39851,7,0.268208195330051,pos
39852,7,0.230716952969116,pos
39853,7,0.0632428786315275,pos
39854,6,0.205919121813409,pos
39855,5,0.391114398155795,pos
39856,4,0.110752865585884,pos
39857,6,0.22127624480986,pos
39858,7,0.199322336609883,pos
39859,7,0.127733575555993,pos
39860,7,0.354743715479232,pos
39861,7,0.0520350068952097,pos
39862,7,0.177203938490148,pos
39863,7,0.158995418037026,pos
39864,4,0.0110145687914073,pos
39865,1,0.0945349245775236,pos
39866,5,0.339703875788762,pos
39867,6,-0.245701224452363,neg
39868,4,0.368017661814136,pos
39869,4,0.320279565619209,pos
39870,2,-0.197959129627864,neg
39871,4,0.433056407208555,pos
39872,8,0.281470130388298,pos
39873,2,0.102650908961355,pos
39874,8,0.27785294150859,pos
39875,8,0.323515086160621,pos
39876,6,0.246771088640988,pos
39877,4,0.486284738239699,pos
39878,1,0.402911562177995,pos
39879,4,0.30907427301025,pos
39880,7,0.380384685542602,pos
39881,7,0.273998945119082,pos
39882,1,0.218877053825855,pos
39883,2,0.119251272452209,pos
39884,8,0.217563963367298,pos
39885,8,0.0219477373710143,pos
39886,7,0.222510961472703,pos
39887,7,0.495800270502326,pos
39888,1,0.221439579342116,pos
39889,5,0.164003771948194,pos
39890,5,0.0762163543053208,pos
39891,4,0.207437879046367,pos
39892,8,0.106940313545103,pos
39893,5,0.0687385658072079,pos
39894,7,0.0103803078010477,pos
39895,5,0.285285829264935,pos
39896,7,0.245166058370814,pos
39897,1,0.244857581141116,pos
39898,7,0.318642989977847,pos
39899,4,0.0854567165362798,pos
39900,5,0.340946947454934,pos
39901,8,-0.00869251112890614,neu
39902,8,-0.10731173211616,neg
39903,3,0.24233139309356,pos
39904,1,0.121445751215796,pos
39905,8,0.161183560230618,pos
39906,6,0.332246477487593,pos
39907,5,0.179538360855063,pos
39908,3,0.242327942540617,pos
39909,2,-0.100901004206312,neg
39910,1,0.128904692236578,pos
39911,8,-0.131408372789694,neg
39912,6,-0.111064779588783,neg
39913,7,0.0424971689698172,pos
39914,1,0.072287639088657,pos
39915,6,0.202883848594534,pos
39916,5,0.269243069844221,pos
39917,5,0.0828648259867993,pos
39918,4,-0.0364917191066223,neg
39919,1,0.152475451611842,pos
39920,4,0.189728977089566,pos
39921,1,0.0177461923066353,pos
39922,4,0.184034329159629,pos
39923,8,0.258493813732301,pos
39924,8,-0.162537578595808,neg
39925,4,0.22648476814226,pos
39926,8,-0.0371034328905315,neg
39927,2,0.119579883625218,pos
39928,2,-0.402671744205041,neg
39929,8,0.175685786129818,pos
39930,5,0.134355477372269,pos
39931,4,-0.14638410919452,neg
39932,8,0.292837950111231,pos
39933,4,0.158078671172655,pos
39934,5,0.141927996852231,pos
39935,1,0.21595520850803,pos
39936,2,0.146600120253251,pos
39937,4,-0.099504190712444,neg
39938,8,0.437832660271096,pos
39939,4,0.433023780920131,pos
39940,5,0.217151666996622,pos
39941,8,0.140330449111386,pos
39942,6,-0.0748703291367334,neg
39943,5,0.0228274709664427,pos
39944,3,0.0353933134392735,pos
39945,1,-0.0584326032144237,neg
39946,0,0.0244597358947378,pos
39947,8,0.263358159672087,pos
39948,4,-0.340293611297531,neg
39949,3,0.159860153585761,pos
39950,4,0.164007419770308,pos
39951,8,0.140441722576307,pos
39952,8,-0.102981825837452,neg
39953,4,0.122001634001298,pos
39954,5,0.0903359874095749,pos
39955,8,0.052841851800169,pos
39956,4,-0.288773190543078,neg
39957,3,0.0617505263322365,pos
39958,5,0.175631363375678,pos
39959,3,0.282153927008654,pos
39960,3,0.344819159614636,pos
39961,6,0.28859752162519,pos
39962,5,0.145382477002102,pos
39963,8,0.215402250428989,pos
39964,4,-0.137148594893446,neg
39965,7,0.507010217565421,pos
39966,5,0.262899266455939,pos
39967,5,0.235817092366155,pos
39968,3,0.317594144552586,pos
39969,4,0.0978733687517173,pos
39970,5,0.0701746683846262,pos
39971,4,0.0855402354475426,pos
39972,4,0.405156334782813,pos
39973,7,-0.143978624212916,neg
39974,4,0.0663394762385365,pos
39975,7,0.813639448804707,pos
39976,5,0.290317529080503,pos
39977,3,0.370292028355225,pos
39978,8,0.163148494420852,pos
39979,6,0.376284102717997,pos
39980,7,0.0244771672703765,pos
39981,6,0.161851674864554,pos
39982,5,0.247986057459301,pos
39983,4,0.0949277224931472,pos
39984,7,0.233586980669609,pos
39985,4,0.0671915455321777,pos
39986,3,0.956661299052469,pos
39987,3,0.39798614968525,pos
39988,2,-0.120924921116326,neg
39989,7,0.13670872246715501,pos
39990,4,0.35159285745952,pos
39991,1,0.538631347994702,pos
39992,3,0.225358643333258,pos
39993,4,-0.00502459937442263,neu
39994,2,0.0742719952557071,pos
39995,2,-0.0967588484099138,neg
39996,2,0.0596481945328713,pos
39997,4,0.12821678346154,pos
39998,4,0.593611032895305,pos
39999,4,0.387761436782078,pos
40000,7,0.204959810006187,pos
40001,3,0.583275895806932,pos
40002,5,0.272088990973816,pos
40003,8,0.24719118768045,pos
40004,3,0.423009459176679,pos
40005,6,0.272886269750352,pos
40006,5,0.0588415071146239,pos
40007,2,-0.46803266546201,neg
40008,5,0.143375005978797,pos
40009,4,0.141111261022528,pos
40010,4,-0.00848140633430587,neu
40011,7,0.157349425376196,pos
40012,5,0.156776845568009,pos
40013,7,0.221253926797783,pos
40014,5,0.226623563407893,pos
40015,5,0.042456419703413,pos
40016,5,0.552557207621019,pos
40017,7,0.0222346222643307,pos
40018,7,0.0859403374102836,pos
40019,4,-0.11724574832266,neg
40020,8,-0.0401777879972531,neg
40021,2,-0.0453665754632715,neg
40022,5,0.199846406204397,pos
40023,5,-0.0495734937301082,neg
40024,4,-0.1014240459417,neg
40025,5,0.00567635390049663,neu
40026,8,0.323510257247742,pos
40027,3,0.28888144569286,pos
40028,6,0.167856185708539,pos
40029,8,0.075241903834009,pos
40030,6,-0.0512765163839873,neg
40031,1,0.2156275686939,pos
40032,3,0.156281422925386,pos
40033,7,0.289490535365876,pos
40034,4,0.339048194935014,pos
40035,5,-0.210664620688104,neg
40036,4,0.450415925078892,pos
40037,4,0.336431961737265,pos
40038,7,0.162561227040997,pos
40039,2,0.0833488192892095,pos
40040,3,0.28432142053128,pos
40041,5,0.10551659117597,pos
40042,2,0.147370174324997,pos
40043,6,0.121907080370588,pos
40044,8,0.00463637588931237,neu
40045,7,0.174608310824636,pos
40046,5,0.222305124378102,pos
40047,6,0.311532322145405,pos
40048,4,-0.0353666619145296,neg
40049,8,0.19447695038107,pos
40050,3,-0.0519593948031085,neg
40051,2,-0.070338973434012,neg
40052,5,0.0775635033147079,pos
40053,8,0.0378805271354635,pos
40054,7,0.185239354310209,pos
40055,1,0.322840279350691,pos
40056,8,0.100875904267955,pos
40057,4,0.148383523420212,pos
40058,7,0.0713571675188865,pos
40059,8,0.200888405504001,pos
40060,8,0.0159706719631649,pos
40061,8,0.0293866277211479,pos
40062,5,0.237242143926173,pos
40063,4,0.0638751474132854,pos
40064,2,-0.276053395426622,neg
40065,6,0.558763595618234,pos
40066,8,-0.0602935464127548,neg
40067,5,0.172985030437731,pos
40068,8,0.204585423172685,pos
40069,3,0.502046846375188,pos
40070,8,0.204412053619821,pos
40071,7,-0.216459556352903,neg
40072,7,0.140707348160049,pos
40073,5,0.210820776360024,pos
40074,2,0.128227977351303,pos
40075,3,0.31547371400336,pos
40076,6,0.372019646502196,pos
40077,8,-0.147912030002831,neg
40078,3,0.342738344762135,pos
40079,8,0.321920290174032,pos
40080,8,0.183545346401855,pos
40081,8,0.092444949590343,pos
40082,5,0.312634899092637,pos
40083,8,0.187405689324905,pos
40084,0,-0.0205845756083802,neg
40085,5,0.104545553812435,pos
40086,4,0.125185278573632,pos
40087,4,0.313026226984996,pos
40088,4,0.366450247169807,pos
40089,3,0.321637866386852,pos
40090,8,-0.106914037874054,neg
40091,5,0.16957173502825101,pos
40092,5,-0.0357541468701759,neg
40093,6,0.236182371781704,pos
40094,5,0.0580048893714437,pos
40095,5,0.0994431087517672,pos
40096,4,0.165182346017015,pos
40097,3,0.144930862550226,pos
40098,6,0.16749954652804,pos
40099,3,0.415989149497347,pos
40100,3,0.215840403161971,pos
40101,5,-0.0349912353400097,neg
40102,8,0.0366471327645393,pos
40103,6,0.368885485963959,pos
40104,1,-0.0629755324109692,neg
40105,8,-0.00657272223184166,neu
40106,5,0.277866511366993,pos
40107,8,0.130606352135099,pos
40108,8,0.0943605431672676,pos
40109,3,0.258540065925073,pos
40110,4,0.358312895940155,pos
40111,8,-0.0262103408195725,neg
40112,2,-0.0817385180055368,neg
40113,3,0.506392839497782,pos
40114,3,0.362415943726034,pos
40115,8,0.126214694547686,pos
40116,4,-0.0285297796636651,neg
40117,5,0.114087457568653,pos
40118,7,0.0839354792325182,pos
40119,6,0.294734004986522,pos
40120,5,0.281795982286678,pos
40121,8,0.078674294400375,pos
40122,5,0.0897490109253677,pos
40123,5,0.22682685351393,pos
40124,4,0.109617211611186,pos
40125,4,0.124817624234412,pos
40126,4,0.312406927485996,pos
40127,4,0.169766643513637,pos
40128,5,0.206415217863922,pos
40129,5,0.0955737607736722,pos
40130,3,0.126722552933031,pos
40131,2,-0.0118484655431992,neg
40132,5,0.334344176564737,pos
40133,1,0.150271278993854,pos
40134,7,0.10561239617746,pos
40135,7,0.212495678160908,pos
40136,7,0.138623236278566,pos
40137,3,0.564592503974413,pos
40138,6,0.327684247223157,pos
40139,4,-0.271044245830082,neg
40140,8,0.14623327538976,pos
40141,3,0.300521725606813,pos
40142,7,0.337452835083589,pos
40143,7,0.197859285720189,pos
40144,3,0.50388719840988,pos
40145,1,0.074598563220994,pos
40146,4,0.147594670126525,pos
40147,3,0.0317234839050847,pos
40148,3,0.358447276039002,pos
40149,6,0.0955426338845675,pos
40150,3,0.375322753409443,pos
40151,8,-0.0512447212462038,neg
40152,4,0.308867988348787,pos
40153,8,0.13904462460511,pos
40154,8,0.27913901350307,pos
40155,7,0.0556258071603466,pos
40156,5,0.338188459933157,pos
40157,7,0.151326700642853,pos
40158,7,0.160538218960039,pos
40159,7,0.158011990564786,pos
40160,4,0.0639047690505522,pos
40161,8,0.351558827235065,pos
40162,4,0.0895204236334045,pos
40163,5,0.290780195507716,pos
40164,4,0.336519516806234,pos
40165,8,0.371727624297588,pos
40166,8,0.324654076496288,pos
40167,4,0.532713849907519,pos
40168,8,0.109056947696614,pos
40169,8,0.267646247518947,pos
40170,8,0.442028921587413,pos
40171,4,0.130261388066416,pos
40172,4,0.138506348461214,pos
40173,7,0.196946569929266,pos
40174,7,0.0109495628628658,pos
40175,7,0.300960158277719,pos
40176,5,0.250496724074101,pos
40177,4,0.288506408373165,pos
40178,5,0.175196697755333,pos
40179,4,0.267361865733016,pos
40180,5,0.356168993717644,pos
40181,5,0.243066203956193,pos
40182,1,0.445190131282482,pos
40183,7,-0.0382668255636649,neg
40184,0,0.0593809442003229,pos
40185,8,0.153601269290723,pos
40186,2,0.160211401855276,pos
40187,3,-0.0121447520739637,neg
40188,8,0.372719682753159,pos
40189,4,0.0845812348187057,pos
40190,4,-0.0317358595695909,neg
40191,4,-0.0512217779378253,neg
40192,4,-0.103656823365357,neg
40193,5,0.154706972227958,pos
40194,8,0.039397481101249,pos
40195,8,0.332818130734116,pos
40196,4,0.450994795574845,pos
40197,4,0.0635301996907801,pos
40198,4,0.321515538055298,pos
40199,7,0.140644712171308,pos
40200,4,0.119214524264175,pos
40201,8,0.243287962316715,pos
40202,5,0.31277302485068,pos
40203,7,0.121932973068264,pos
40204,8,0.0322784111384989,pos
40205,2,-0.0387988261141492,neg
40206,7,0.167485985177171,pos
40207,3,0.171686686082626,pos
40208,4,0.261409145228778,pos
40209,6,0.209942202386234,pos
40210,8,-0.0121412114607183,neg
40211,8,0.145863605218727,pos
40212,4,0.353562211662687,pos
40213,3,0.22426605546637501,pos
40214,5,0.510035915352157,pos
40215,8,-0.0105728924864538,neg
40216,0,0.178211691691186,pos
40217,2,0.215033886479581,pos
40218,7,0.0994712391074625,pos
40219,4,0.356998886751148,pos
40220,8,0.189814187345808,pos
40221,5,0.276776974192291,pos
40222,8,0.131854696643812,pos
40223,8,0.0904304592514388,pos
40224,6,-0.121475916507819,neg
40225,8,0.131954838824046,pos
40226,3,0.11186671808933,pos
40227,3,0.299567387367467,pos
40228,3,0.273226308886881,pos
40229,4,0.279162756032195,pos
40230,5,0.0282188792828409,pos
40231,3,0.399937303214895,pos
40232,2,0.0980718067195415,pos
40233,4,0.405405834272462,pos
40234,7,-0.131497202209324,neg
40235,4,-0.0378955030141186,neg
40236,8,-0.0182358173773333,neg
40237,3,0.222472213077274,pos
40238,4,0.222205295865945,pos
40239,8,0.215529469035382,pos
40240,5,0.303819423672664,pos
40241,6,0.277180254436005,pos
40242,6,0.202393536720782,pos
40243,4,0.379313869246127,pos
40244,4,0.242894610030724,pos
40245,4,0.2108974352885,pos
40246,4,0.0199971327595921,pos
40247,5,0.271199515912822,pos
40248,4,0.045896309885009,pos
40249,4,0.142593829321287,pos
40250,4,0.247526252341449,pos
40251,8,0.195817837306307,pos
40252,6,0.0136896755090033,pos
40253,3,0.332636547462589,pos
40254,7,0.0923493038908299,pos
40255,4,0.405550592539371,pos
40256,2,0.0257296756161034,pos
40257,4,-0.154184044800996,neg
40258,7,0.282147911955284,pos
40259,3,0.172697940724963,pos
40260,7,0.182060137024629,pos
40261,4,0.0807065408404321,pos
40262,3,0.364454219545757,pos
40263,4,0.116100615838567,pos
40264,8,0.347050161791805,pos
40265,0,0.187848260424436,pos
40266,8,0.00811607529794605,neu
40267,5,0.226972244530679,pos
40268,5,0.144366911529936,pos
40269,8,-0.0482121033393646,neg
40270,6,0.0578585329661814,pos
40271,4,0.134128904654409,pos
40272,6,0.60745655632344,pos
40273,7,0.253614738664817,pos
40274,5,0.106361428060371,pos
40275,4,0.0442590845796406,pos
40276,6,-0.054266638442335,neg
40277,8,0.137110904460397,pos
40278,4,0.106886269200246,pos
40279,4,0.383748489401036,pos
40280,3,0.349788846287155,pos
40281,8,0.222326714526838,pos
40282,6,0.208948026977767,pos
40283,7,0.135079504983781,pos
40284,7,0.405751637993544,pos
40285,7,0.073537215668185,pos
40286,7,0.255003958071274,pos
40287,5,0.221302555386794,pos
40288,6,0.599955821973153,pos
40289,8,0.295548077573823,pos
40290,7,0.383846621326864,pos
40291,7,-0.0813963763446352,neg
40292,8,0.290165638809939,pos
40293,1,0.153689976810252,pos
40294,6,0.136292504495778,pos
40295,8,0.1636445318187,pos
40296,4,-0.0441914727848629,neg
40297,4,0.249814400011139,pos
40298,8,0.190578760044695,pos
40299,6,0.33229437320881,pos
40300,4,0.211115635387449,pos
40301,4,0.0482871977515828,pos
40302,3,0.451499271387125,pos
40303,7,0.312935329255403,pos
40304,7,0.111700108030094,pos
40305,5,0.0918595295165496,pos
40306,3,0.0818155802238917,pos
40307,1,0.0813559394033646,pos
40308,7,0.25283554267415,pos
40309,6,0.351965465307416,pos
40310,2,-0.379124086621925,neg
40311,8,0.51248722456229,pos
40312,4,-0.149964707247861,neg
40313,8,-0.0813874079604961,neg
